 ,Image_ID,Track,Mother?,Frame,X,Y,Ch1_Mean,Ch2_Mean,Ch3_Mean,Ch4_Mean,Ch5_Mean,Cilia_COMX,Cilia_COMY,Distance_to_Cilia_(um),Length,Feret,Straightness,Kurt,Skew,Angle
878,280316_weekend_xy06.nd2,5a,0,48,412,235,63.4875,21.3000,1340.9375,664.6625,0,412,234,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
879,280316_weekend_xy06.nd2,5a,0,49,427,222,69.1875,21.8625,1345.9250,624.6250,0,427,221,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
880,280316_weekend_xy06.nd2,5a,0,50,420,224,76.6500,31.0500,1396.8750,577.2375,0,420,223,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
881,280316_weekend_xy06.nd2,5a,0,51,459,237,65.6750,26.6375,1311.7250,627.7875,0,459,236,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
882,280316_weekend_xy06.nd2,5a,0,52,462,231,59.9750,22.5125,1274.5750,571.1250,0,462,230,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
883,280316_weekend_xy06.nd2,5a,0,53,473,231,46.9000,21.5375,1172.5000,582.4875,0,473,230,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
884,280316_weekend_xy06.nd2,5a,0,54,479,226,55.9625,22.5875,1264.2625,585.4000,0,479,225,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
885,280316_weekend_xy06.nd2,5a,0,55,472,229,47.3000,23.3750,1181.9250,588.9750,0,472,228,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
886,280316_weekend_xy06.nd2,5a,0,56,481,226,43.4750,18.2250,1185.1125,578.9625,0,481,225,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
887,280316_weekend_xy06.nd2,5a,0,57,494,223,44.7625,16.4125,1197.3125,657.5500,0,494,222,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
888,280316_weekend_xy06.nd2,5a,0,58,511,218,55.7875,20.6250,1187.4000,799.1750,0,511,217,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
889,280316_weekend_xy06.nd2,5a,0,59,523,207,51.5875,21.3375,1491.2750,870.2375,0,523,206,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
890,280316_weekend_xy06.nd2,5a,0,60,519,175,54.5125,23.9375,1597.8500,800.4250,0,519,174,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
891,280316_weekend_xy06.nd2,5a,0,61,519,172,43.3250,16.3625,1398.2750,816.7125,0,519,171,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
892,280316_weekend_xy06.nd2,5a,0,62,521,174,63.7000,22.6125,1357.4125,789.2625,0,521,173,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
893,280316_weekend_xy06.nd2,5a,0,63,527,177,58.6125,21.0000,1472.7500,821.0250,0,527,176,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
894,280316_weekend_xy06.nd2,5a,0,64,535,178,53.3000,20.9625,1462.6875,843.8750,0,535,177,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
895,280316_weekend_xy06.nd2,5a,0,65,561,185,112.4000,31.4250,1477.5625,868.2000,0,561,184,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
896,280316_weekend_xy06.nd2,5a,0,66,564,189,98.4000,37.4625,1599.6750,904.9375,0,564,188,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
897,280316_weekend_xy06.nd2,5a,0,67,567,191,95.8875,32.0125,1567.8750,898.4000,0,567,190,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
898,280316_weekend_xy06.nd2,5a,0,68,581,189,65.8875,37.0000,1673.2250,887.5875,0,581,188,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
899,280316_weekend_xy06.nd2,5a,0,69,585,193,129.5000,29.8500,1509.2500,854.5000,0,585,192,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
900,280316_weekend_xy06.nd2,5a,0,70,585,193,108.6250,33.7750,1560.7125,873.1875,0,585,192,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
901,280316_weekend_xy06.nd2,5a,0,71,587,193,104.5750,36.3750,1522.3375,822.3125,0,587,192,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
902,280316_weekend_xy06.nd2,5a,0,72,587,192,79.9375,33.3500,1307.3000,865.1875,0,587,191,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
903,280316_weekend_xy06.nd2,5a,0,73,557,193,107.6125,31.4875,1451.3500,838.1000,0,557,192,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
904,280316_weekend_xy06.nd2,5a,0,74,585,191,64.2250,24.5500,1501.5250,850.7375,0,585,190,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
905,280316_weekend_xy06.nd2,5a,0,75,559,187,83.3750,30.7750,1432.7875,964.0375,0,559,186,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
906,280316_weekend_xy06.nd2,5a,0,76,563,186,120.1375,51.5750,1552.1375,900.2375,0,563,185,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
907,280316_weekend_xy06.nd2,5a,0,77,553,188,92.0625,48.5000,1397.9500,863.1250,0,553,187,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
908,280316_weekend_xy06.nd2,5a,0,78,582,187,97.8500,54.2500,1460.0000,895.7750,0,582,186,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
909,280316_weekend_xy06.nd2,5a,0,79,571,187,57.0750,21.8375,1619.6250,881.5750,0,571,186,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
910,280316_weekend_xy06.nd2,5a,0,80,579,175,133.8375,77.1250,1321.2250,852.7250,0,579,174,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
911,280316_weekend_xy06.nd2,5a,0,81,605,207,117.5500,1040.3000,1693.0000,894.8625,0,605,206,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
912,280316_weekend_xy06.nd2,5a,0,82,615,207,151.0875,43.7250,1561.7125,879.4125,0,615,206,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
913,280316_weekend_xy06.nd2,5a,0,83,617,211,147.5125,35.9125,1511.8625,919.1625,0,617,210,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
914,280316_weekend_xy06.nd2,5a,0,84,619,211,140.4875,26.7000,1492.6250,890.8875,0,619,210,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
915,280316_weekend_xy06.nd2,5a,0,85,586,213,120.5375,30.5750,1400.2625,839.7250,0,586,212,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
916,280316_weekend_xy06.nd2,5a,0,86,619,215,74.2875,24.4500,1507.7625,884.2250,0,619,214,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
917,280316_weekend_xy06.nd2,5a,0,87,591,215,56.6125,43.0000,1374.0000,907.9000,0,591,214,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
918,280316_weekend_xy06.nd2,5a,0,88,600,213,71.5000,104.5875,1301.0875,982.0875,0,600,212,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
919,280316_weekend_xy06.nd2,5a,0,89,599,214,95.7375,182.7500,1353.8250,999.2000,0,599,213,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
920,280316_weekend_xy06.nd2,5a,0,90,604,215,73.7125,238.1375,1308.2125,1003.5500,0,604,214,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
921,280316_weekend_xy06.nd2,5a,0,91,609,212,192.3000,360.3250,1304.9500,908.3750,0,609,208,4.0000,7.0000,8.0623,1.1518,-0.8669,0.2935,172.8750
922,280316_weekend_xy06.nd2,5a,0,92,615,211,120.7625,473.4375,1233.1500,814.3500,0,617,217,6.3246,8.0623,9.4340,1.1701,-1.2201,0.4732,122.0054
923,280316_weekend_xy06.nd2,5a,0,93,621,219,70.7625,513.4125,1013.1875,1020.1500,0,615,227,10.0000,6.0828,7.2801,1.1968,-0.5665,0.5262,105.9454
924,280316_weekend_xy06.nd2,5a,0,94,625,193,82.3375,672.9375,922.0000,861.1875,0,613,197,12.6491,8.0000,9.0554,1.1319,0.0415,0.9757,96.3402
925,280316_weekend_xy06.nd2,5a,0,95,624,192,76.3375,790.1000,620.1125,993.2750,0,623,185,7.0711,2.0000,3.1623,1.5811,-1.5000,-0.7071,108.4349
926,280316_weekend_xy06.nd2,5a,0,96,611,201,67.7375,880.2250,342.2125,931.0625,0,617,193,10.0000,9.0828,8.6023,0.9471,-0.2700,0.9385,125.5377
927,280316_weekend_xy06.nd2,5a,0,97,609,201,79.9875,977.6875,130.5375,931.6750,0,619,196,11.1803,7.4049,8.6023,1.1617,0.3807,1.3089,125.5377
928,280316_weekend_xy06.nd2,5a,0,98,626,203,50.7750,921.8500,64.6875,931.6875,0,629,191,12.3693,8.2462,9.4868,1.1504,-0.0804,0.4150,161.5651
929,280316_weekend_xy06.nd2,5a,0,99,635,197,81.1875,1070.7875,35.9000,963.0125,0,625,189,12.8062,6.0828,7.2801,1.1968,-0.4588,-0.5659,15.9454
930,280316_weekend_xy06.nd2,5a,0,100,640,227,67.5250,1061.6375,32.1500,944.2000,0,631,229,9.2195,3.1623,4.4721,1.4142,-1.5228,-0.0030,26.5651
931,280316_weekend_xy06.nd2,5a,0,101,637,222,86.4125,1128.6875,35.6875,910.3000,0,633,227,6.4031,5.8310,7.2111,1.2367,-0.2049,-0.8192,56.3099
932,280316_weekend_xy06.nd2,5a,0,102,642,226,63.5375,1277.8750,43.2750,975.0500,0,633,229,9.4868,7.0000,8.0623,1.1518,-0.2213,-0.6662,97.1250
933,280316_weekend_xy06.nd2,5a,0,103,639,228,80.2000,1294.0750,43.1500,933.2875,0,637,233,5.3852,10.0990,9.8489,0.9752,0.4618,-0.4578,23.9625
934,280316_weekend_xy06.nd2,5a,0,104,642,231,82.8625,1431.2875,29.0250,980.5500,0,639,233,3.6056,6.4340,6.0828,0.9454,-1.4021,-0.3455,99.4623
935,280316_weekend_xy06.nd2,5a,0,105,637,225,148.4000,1839.4125,34.9500,890.4250,0,636,227,2.2361,6.0828,7.2801,1.1968,-0.3246,0.8431,74.0546
936,280316_weekend_xy06.nd2,5a,0,106,638,226,45.7125,1729.0750,26.0500,881.3750,0,631,226,7.0000,8.0000,9.0554,1.1319,0.7776,-1.2192,96.3402
937,280316_weekend_xy06.nd2,5a,0,107,629,224,133.4875,1793.5875,41.9500,808.2125,0,627,227,3.6056,7.2801,8.5440,1.1736,-0.5827,0.3899,69.4440
938,280316_weekend_xy06.nd2,5a,0,108,635,233,83.0875,1754.0500,41.8875,969.5750,0,630,227,7.8102,5.0000,6.4031,1.2806,-0.4380,-1.0073,38.6598
939,280316_weekend_xy06.nd2,5a,0,109,635,234,80.9250,1885.7625,45.7375,958.2375,0,627,233,8.0623,6.0000,7.0711,1.1785,-1.2764,-0.7144,171.8699
940,280316_weekend_xy06.nd2,5a,0,110,632,232,135.5625,1890.6500,47.3375,845.0125,0,630,231,2.2361,6.6569,7.8102,1.1733,-1.5226,0.3361,39.8056
941,280316_weekend_xy06.nd2,5a,0,111,629,231,172.8875,1822.0250,34.9500,885.1750,0,628,231,1.0000,9.2426,7.2801,0.7877,-1.7487,-0.1267,74.0546
942,280316_weekend_xy06.nd2,5a,0,112,635,236,75.1125,2200.6375,37.5250,929.9875,0,631,239,5.0000,6.0000,7.0711,1.1785,-1.2328,-0.0024,171.8699
943,280316_weekend_xy06.nd2,5a,0,113,624,240,170.1250,1830.2125,30.6125,869.0000,0,625,245,5.0990,4.0000,5.0990,1.2748,-1.1948,-0.4392,168.6901
944,280316_weekend_xy06.nd2,5a,0,114,659,240,87.5125,2096.6375,40.9875,841.5375,0,656,244,5.0000,6.1623,6.4031,1.0391,-0.7309,0.4350,38.6598
945,280316_weekend_xy06.nd2,5a,0,115,627,243,110.1500,2041.3000,36.4750,963.5750,0,625,241,2.8284,9.1231,8.9443,0.9804,-0.0830,0.7289,63.4349
946,280316_weekend_xy06.nd2,5a,0,116,633,243,65.1000,1911.4750,34.2125,975.8750,0,625,243,8.0000,9.0828,7.6158,0.8385,1.6691,1.5367,66.8014
947,280316_weekend_xy06.nd2,5a,0,117,626,245,131.0500,1960.0500,33.1125,917.7625,0,624,247,2.8284,8.9112,9.8489,1.1052,-0.6244,0.1956,66.0375
948,280316_weekend_xy06.nd2,5a,0,118,624,248,114.4750,1867.3875,34.1750,921.6125,0,623,254,6.0828,7.0711,8.2462,1.1662,0.2973,0.9384,165.9638
949,280316_weekend_xy06.nd2,5a,0,119,624,251,232.7125,1767.3125,38.2625,917.3500,0,623,251,1.0000,11.1803,9.4340,0.8438,0.0817,0.0164,122.0054
950,280316_weekend_xy06.nd2,5a,0,120,621,253,97.7625,1685.7125,40.8625,940.7375,0,626,252,5.0990,9.5654,10.6301,1.1113,-0.1321,0.2909,138.8141
951,280316_weekend_xy06.nd2,5a,0,121,625,251,198.5625,1977.7250,33.9500,935.8625,0,622,252,3.1623,5.8310,7.2111,1.2367,-0.9242,-0.1554,123.6901
952,280316_weekend_xy06.nd2,5a,0,122,621,255,112.0375,1717.6250,30.6000,919.4875,0,625,256,4.1231,5.0000,6.4031,1.2806,-0.4851,1.0331,38.6598
953,280316_weekend_xy06.nd2,5a,0,123,628,251,105.1000,1959.0875,27.0750,945.8500,0,626,252,2.2361,7.6158,8.9443,1.1744,-1.6644,0.4222,63.4349
954,280316_weekend_xy06.nd2,5a,0,124,626,253,90.1000,2044.6500,37.2000,919.6750,0,626,257,4.0000,7.3852,7.8102,1.0576,-1.5833,0.1576,50.1944
955,280316_weekend_xy06.nd2,5a,0,125,633,257,76.4500,2201.7875,35.6875,931.8625,0,627,258,6.0828,9.1231,10.0000,1.0961,-1.3558,-0.2142,53.1301
956,280316_weekend_xy06.nd2,5a,0,126,632,259,47.7125,2238.6250,37.3375,902.9750,0,626,259,6.0000,7.2426,8.0623,1.1132,-1.6407,0.0650,60.2551
957,280316_weekend_xy06.nd2,5a,0,127,635,260,40.4625,2314.0250,19.5625,873.7250,0,629,262,6.3246,6.7678,8.0623,1.1913,-0.0224,-0.8200,60.2551
958,280316_weekend_xy06.nd2,5a,0,128,637,259,53.0000,2320.6750,39.9125,922.2500,0,631,263,7.2111,9.4721,9.4340,0.9960,-0.7166,0.4765,57.9946
959,280316_weekend_xy06.nd2,5a,0,129,633,255,56.4625,2310.1875,42.9375,868.1375,0,625,262,10.6301,14.3294,12.2066,0.8519,0.0129,0.3314,124.9920
960,280316_weekend_xy06.nd2,5a,0,130,642,257,80.1500,2533.3875,31.4125,887.8875,0,633,264,11.4018,11.8102,12.2066,1.0336,-1.2795,0.2422,124.9920
961,280316_weekend_xy06.nd2,5a,0,131,639,229,39.8375,2569.0750,34.2000,864.9625,0,635,233,5.6569,13.2801,14.3178,1.0781,-0.6397,-0.2466,102.0948
962,280316_weekend_xy06.nd2,5a,0,132,642,262,81.0375,2541.6500,41.3875,890.2750,0,635,270,10.6301,8.1623,9.2195,1.1295,-1.1750,-0.2891,102.5288
963,280316_weekend_xy06.nd2,5a,0,133,672,235,90.0125,2640.2500,28.1875,915.4125,0,661,239,11.7047,12.1655,13.3417,1.0967,1.0145,-1.6114,102.9946
964,280316_weekend_xy06.nd2,5a,0,134,669,238,71.5000,2743.1375,41.9125,860.9750,0,658,238,11.0000,7.2426,8.0623,1.1132,-1.4888,-0.1094,60.2551
965,280316_weekend_xy06.nd2,5a,0,135,664,235,65.4125,2842.4875,34.5000,912.4625,0,660,239,5.6569,13.9031,9.4868,0.6824,-0.9559,-0.0345,108.4349
966,280316_weekend_xy06.nd2,5a,0,136,660,237,71.5625,2860.6625,39.0500,881.5500,0,654,239,6.3246,10.8167,8.6023,0.7953,-0.9039,-0.3579,144.4623
967,280316_weekend_xy06.nd2,5a,0,137,656,240,66.2000,2856.3750,54.6750,865.8875,0,656,242,2.0000,14.1348,15.0000,1.0612,1.1292,-0.9576,53.1301
968,280316_weekend_xy06.nd2,5a,0,138,658,240,91.1875,2827.1625,40.5500,934.8250,0,654,247,8.0623,8.0828,7.2801,0.9007,-0.6231,0.5951,105.9454
969,280316_weekend_xy06.nd2,5a,0,139,662,242,84.7500,2907.9875,112.5375,930.0250,0,658,247,6.4031,8.0777,7.2801,0.9013,-0.9635,0.2034,74.0546
970,280316_weekend_xy06.nd2,5a,0,140,670,241,98.7875,2930.8875,45.5375,881.2250,0,670,240,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
971,280316_weekend_xy06.nd2,5a,0,141,662,241,86.2625,1430.9875,48.4625,899.1625,0,662,240,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
972,280316_weekend_xy06.nd2,5a,0,142,659,236,62.6750,1167.4500,37.9875,874.8125,0,659,235,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
973,280316_weekend_xy06.nd2,5b,0,144,618,328,148.9250,24.6000,66.5375,727.0500,0,618,327,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
974,280316_weekend_xy06.nd2,5b,0,145,630,321,160.5750,36.6500,102.4375,820.3250,0,630,320,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
975,280316_weekend_xy06.nd2,5b,0,146,694,311,54.4000,17.3750,104.9250,827.1750,0,694,310,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
976,280316_weekend_xy06.nd2,5b,0,147,700,309,63.2250,22.1375,143.9250,764.4000,0,700,308,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
977,280316_weekend_xy06.nd2,5b,0,148,690,329,107.7375,27.0375,271.6000,777.6875,0,690,328,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
978,280316_weekend_xy06.nd2,5b,0,149,725,341,81.8875,16.6000,215.2500,793.3875,0,725,340,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
979,280316_weekend_xy06.nd2,5b,0,150,720,344,89.5250,28.2500,308.1750,730.4500,0,720,343,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
980,280316_weekend_xy06.nd2,5b,0,151,748,339,67.0250,22.0250,330.2375,785.7375,0,748,338,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
981,280316_weekend_xy06.nd2,5b,0,152,746,341,57.9500,16.9625,361.4375,822.1750,0,746,340,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
982,280316_weekend_xy06.nd2,5b,0,153,723,330,62.0500,17.5500,377.4000,834.4125,0,723,329,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
983,280316_weekend_xy06.nd2,5b,0,154,695,341,65.8250,31.6000,568.2000,779.5875,0,695,340,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
984,280316_weekend_xy06.nd2,5b,0,155,651,361,70.9750,34.1125,633.8000,753.0375,0,651,360,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
985,280316_weekend_xy06.nd2,5b,0,156,646,350,77.0875,25.7750,648.3000,774.9750,0,646,349,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
986,280316_weekend_xy06.nd2,5b,0,157,637,339,148.6375,57.2000,786.5125,779.1500,0,637,338,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
987,280316_weekend_xy06.nd2,5b,0,158,588,335,82.5500,27.4750,743.7250,735.3375,0,588,334,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
988,280316_weekend_xy06.nd2,5b,0,159,622,335,85.8500,40.7625,833.3750,747.0500,0,622,334,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
989,280316_weekend_xy06.nd2,5b,0,160,662,339,68.8875,41.5250,906.1750,793.7625,0,662,338,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
990,280316_weekend_xy06.nd2,5b,0,161,628,351,81.4250,42.0500,967.6375,793.7125,0,628,350,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
991,280316_weekend_xy06.nd2,5b,0,162,631,356,69.9250,44.0000,1012.6125,826.6125,0,631,355,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
992,280316_weekend_xy06.nd2,5b,0,163,663,359,76.7875,35.2375,1094.7625,758.5125,0,663,358,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
993,280316_weekend_xy06.nd2,5b,0,164,672,366,73.8500,44.1000,1319.5875,752.4000,0,672,365,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
994,280316_weekend_xy06.nd2,5b,0,165,671,385,81.4500,29.9500,1061.3250,726.1375,0,671,384,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
995,280316_weekend_xy06.nd2,5b,0,166,726,410,89.1500,48.0625,1173.6500,651.0250,0,726,409,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
996,280316_weekend_xy06.nd2,5b,0,167,728,442,73.6000,39.2375,1090.3875,663.6000,0,728,441,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
997,280316_weekend_xy06.nd2,5b,0,168,752,469,46.1750,23.2625,547.5375,663.6125,0,752,468,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
998,280316_weekend_xy06.nd2,5b,0,169,785,500,66.7750,39.6750,1144.3000,640.7125,0,785,499,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
999,280316_weekend_xy06.nd2,5b,0,170,791,513,71.8375,43.5375,1309.5250,687.4375,0,791,512,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1000,280316_weekend_xy06.nd2,5b,0,171,782,521,70.2875,64.4250,1378.1625,640.7750,0,782,520,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1001,280316_weekend_xy06.nd2,5b,0,172,785,518,74.9625,125.2000,1477.2125,659.2125,0,796,516,11.1803,20.6431,19.1050,0.9255,-0.4319,-0.0187,42.8789
1002,280316_weekend_xy06.nd2,5b,0,173,784,523,87.1625,281.3375,1608.5875,654.3625,0,780,510,13.6015,13.2613,12.2066,0.9205,1.4548,1.0050,124.9920
1003,280316_weekend_xy06.nd2,5b,0,174,756,530,80.0500,503.9750,1424.5500,622.9625,0,750,520,11.6619,5.8416,6.3246,1.0827,-0.7289,-0.5413,71.5651
1004,280316_weekend_xy06.nd2,5b,0,175,762,530,70.1875,739.8875,1390.6500,675.3250,0,762,529,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1005,280316_weekend_xy06.nd2,5b,0,176,759,553,63.6375,1085.8875,1355.5875,682.3375,0,759,552,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1006,280316_weekend_xy06.nd2,5b,0,177,753,572,74.4125,1245.9500,1059.9875,711.3125,0,753,571,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1007,280316_weekend_xy06.nd2,5b,0,178,752,589,66.1500,1493.9500,869.8750,688.7500,0,752,588,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1008,280316_weekend_xy06.nd2,5b,0,179,766,605,80.1750,1438.4500,504.8750,743.4500,0,766,604,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1009,280316_weekend_xy06.nd2,5b,0,180,763,595,74.8375,2097.5500,383.4000,719.1250,0,763,594,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1010,280316_weekend_xy06.nd2,5b,0,181,772,594,57.1125,2137.3750,221.3125,672.7500,0,772,593,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1011,280316_weekend_xy06.nd2,5b,0,182,777,587,98.1625,2421.3375,142.5250,756.6875,0,777,586,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1012,280316_weekend_xy06.nd2,5b,0,183,767,597,163.4875,2950.6250,67.9375,680.9000,0,767,596,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1013,280316_weekend_xy06.nd2,5b,0,184,761,601,73.7875,3295.4250,49.4125,736.8250,0,761,600,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1014,280316_weekend_xy06.nd2,5b,0,185,722,601,83.2250,3312.0500,42.9500,681.6875,0,722,600,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1015,280316_weekend_xy06.nd2,5b,0,186,712,610,80.9375,3095.9875,33.8125,655.9250,0,712,609,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1016,280316_weekend_xy06.nd2,5b,0,187,711,610,74.2750,3063.9750,33.6750,708.9125,0,711,609,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1017,280316_weekend_xy06.nd2,5b,0,188,695,619,120.2125,3220.2625,38.7375,857.7750,0,695,618,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1018,280316_weekend_xy06.nd2,5b,0,189,708,634,94.5750,3607.8625,34.7750,802.4625,0,708,633,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1019,280316_weekend_xy06.nd2,5b,0,190,693,660,72.9125,3582.3375,35.3625,893.6500,0,693,659,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1020,280316_weekend_xy06.nd2,5b,0,191,683,670,83.4375,3544.8250,35.0375,856.0750,0,683,669,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1021,280316_weekend_xy06.nd2,5b,0,192,683,676,70.0750,3806.3125,24.0500,802.5000,0,683,675,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1022,280316_weekend_xy06.nd2,5b,0,193,687,677,70.5000,3783.8000,31.1000,803.7875,0,687,676,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1023,280316_weekend_xy06.nd2,5b,0,194,690,667,84.1750,3797.0000,28.5500,805.5125,0,690,666,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1024,280316_weekend_xy06.nd2,5b,0,195,690,661,65.6750,3894.8000,24.0375,788.1625,0,690,660,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1025,280316_weekend_xy06.nd2,5b,0,196,687,653,64.7375,3909.9625,31.3500,826.8750,0,687,652,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1026,280316_weekend_xy06.nd2,5b,0,197,690,644,66.3625,3995.8375,21.7375,769.8750,0,690,643,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1027,280316_weekend_xy06.nd2,5b,0,198,693,643,90.2000,3993.6750,38.6375,799.2125,0,693,642,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1028,280316_weekend_xy06.nd2,5b,0,199,700,639,92.3750,4027.9375,39.9500,756.6750,0,700,638,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1029,280316_weekend_xy06.nd2,5b,0,200,706,636,93.4750,4054.5000,36.5500,793.8125,0,706,635,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1030,280316_weekend_xy06.nd2,5b,0,201,705,636,96.7250,4048.0250,39.1250,849.6750,0,705,635,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
